Source_Name,Sub_Class,Predicted_Macro_Class,Confidence,Prob_AGN,Prob_Binary,Prob_Galactic,Prob_Galaxy,Prob_Pulsar,Final_Class
4FGL J0635.7+3113,unass,AGN,0.8852,0.8852,0.015,0.05,0.0398,0.01,predicted_bll
4FGL J1417.3+6059,unass,AGN,0.8851,0.8851,0.0,0.01,0.1049,0.0,predicted_bll
4FGL J1125.1+4811,unass,AGN,0.885,0.885,0.01,0.0,0.095,0.01,predicted_bll
4FGL J1713.0-0521,unass,AGN,0.885,0.885,0.03,0.03,0.005,0.05,predicted_fsrq
4FGL J0120.1+0505,unass,AGN,0.885,0.885,0.02,0.03,0.035,0.03,predicted_bcu
4FGL J0025.0-2320,unass,AGN,0.885,0.885,0.005,0.04,0.0,0.07,predicted_bll
4FGL J2218.8+0905,unass,AGN,0.885,0.885,0.0,0.07,0.015,0.03,predicted_bll
4FGL J0637.3-6220,unass,AGN,0.885,0.885,0.005,0.06,0.025,0.025,predicted_bll
4FGL J0625.3-1144,unass,AGN,0.885,0.885,0.065,0.04,0.0,0.01,predicted_fsrq
4FGL J1959.3-6121,unass,AGN,0.885,0.885,0.005,0.045,0.055,0.01,predicted_bll
4FGL J1847.9+5022,unass,AGN,0.885,0.885,0.03,0.05,0.005,0.03,predicted_fsrq
4FGL J0544.7+7124,unass,AGN,0.885,0.885,0.01,0.03,0.01,0.065,predicted_fsrq
4FGL J0253.3+5132,unk,AGN,0.885,0.885,0.0,0.1,0.0,0.015,predicted_bll
4FGL J0225.5-5530,unass,AGN,0.884,0.884,0.01,0.0201,0.0659,0.02,predicted_bll
4FGL J1105.3-0626,unass,AGN,0.8803,0.8803,0.005,0.025,0.0797,0.01,predicted_bll
4FGL J0644.4-1401,unk,AGN,0.8803,0.8803,0.015,0.0547,0.015,0.035,predicted_bll
4FGL J1655.6+0317,unass,AGN,0.8801,0.8801,0.0,0.06,0.0599,0.0,predicted_bll
4FGL J0125.8-6348,unass,AGN,0.88,0.88,0.015,0.07,0.005,0.03,predicted_bcu
4FGL J0308.9-4702,unass,AGN,0.88,0.88,0.005,0.105,0.005,0.005,predicted_bll
4FGL J1729.0+6103,unass,AGN,0.88,0.88,0.03,0.04,0.005,0.045,predicted_bcu
4FGL J0157.6+1012,unass,AGN,0.88,0.88,0.01,0.09,0.005,0.015,predicted_bcu
4FGL J0403.3+1249,unass,AGN,0.88,0.88,0.0,0.09,0.025,0.005,predicted_bll
4FGL J1420.3-0438,unass,AGN,0.88,0.88,0.01,0.01,0.085,0.015,predicted_bcu
4FGL J2057.6-7829,unass,AGN,0.88,0.88,0.0,0.105,0.0,0.015,predicted_bll
4FGL J2138.9-0408,unass,AGN,0.88,0.88,0.015,0.01,0.01,0.085,predicted_bll
4FGL J2151.2-4034,unass,AGN,0.88,0.88,0.0,0.095,0.0,0.025,predicted_bll
4FGL J1125.8-4004,unass,AGN,0.88,0.88,0.005,0.025,0.09,0.0,predicted_bll
4FGL J1358.7+2355,unass,AGN,0.88,0.88,0.0,0.055,0.055,0.01,predicted_bll
4FGL J0528.3+1817,unk,AGN,0.88,0.88,0.0,0.085,0.015,0.02,predicted_bll
4FGL J0535.3+0934,unass,AGN,0.88,0.88,0.055,0.03,0.0,0.035,predicted_fsrq
4FGL J1231.3+3353,unass,AGN,0.88,0.88,0.005,0.045,0.06,0.01,predicted_bll
4FGL J1226.5+3023,unass,AGN,0.88,0.88,0.01,0.04,0.04,0.03,predicted_bcu
4FGL J2316.7-3144,unass,AGN,0.88,0.88,0.005,0.055,0.035,0.025,predicted_bll
4FGL J0821.0-0651,unass,AGN,0.88,0.88,0.045,0.02,0.045,0.01,predicted_bll
4FGL J1619.3-5047,unass,Galactic,0.8799,0.005,0.02,0.8799,0.0,0.0951,predicted_galactic
4FGL J0024.1+7909,unass,AGN,0.8795,0.8795,0.0,0.02,0.1005,0.0,predicted_bll
4FGL J1449.4-6026,unk,Galactic,0.8785,0.0252,0.0153,0.8785,0.0051,0.076,predicted_galactic
4FGL J1908.8-0131,unass,Pulsar,0.8781,0.005,0.04,0.0769,0.0,0.8781,predicted_msp
4FGL J1003.2-5737c,unass,Galactic,0.878,0.0102,0.0601,0.878,0.0002,0.0515,predicted_galactic
4FGL J1728.0-3550,unass,Galactic,0.878,0.0604,0.0052,0.878,0.0102,0.0463,predicted_galactic
4FGL J0337.9+4058,unass,AGN,0.8775,0.8775,0.005,0.0725,0.01,0.035,predicted_bll
4FGL J1151.2-2929,unass,AGN,0.8753,0.8753,0.0,0.025,0.0997,0.0,predicted_bll
4FGL J1122.0-0231,unass,AGN,0.8751,0.8751,0.065,0.015,0.0449,0.0,predicted_bcu
4FGL J1018.4+2210,unass,AGN,0.8751,0.8751,0.015,0.07,0.0249,0.015,predicted_bll
4FGL J1243.7+1727,unass,AGN,0.875,0.875,0.0,0.01,0.115,0.0,predicted_bll
4FGL J1539.4-3323,unass,Pulsar,0.875,0.04,0.01,0.07,0.005,0.875,predicted_msp
4FGL J2058.5-1833,unass,AGN,0.875,0.875,0.02,0.1,0.0,0.005,predicted_bll
4FGL J2343.0-4756,unass,AGN,0.875,0.875,0.01,0.085,0.02,0.01,predicted_bll
4FGL J1925.3+3705,unk,AGN,0.875,0.875,0.06,0.055,0.005,0.005,predicted_bll
4FGL J0955.2+4725,unass,AGN,0.875,0.875,0.02,0.025,0.045,0.035,predicted_bll
4FGL J0655.5+1552,unass,AGN,0.875,0.875,0.025,0.06,0.0,0.04,predicted_fsrq
4FGL J0553.9-5048,unass,AGN,0.875,0.875,0.01,0.075,0.005,0.035,predicted_bll
4FGL J2324.5+7950,unass,AGN,0.875,0.875,0.015,0.04,0.005,0.065,predicted_fsrq
